ingreso,carrera,idalumno,sexo,semestre,materias_cargadas,reprobadas,promedio,por_cursar,periodo
2013,Sistemas,13170062,H,10,4,0,90.50,0,2018-0
2013,Sistemas,13170063,H,1,6,0,88.50,39,2013-1
2013,Sistemas,13170063,H,2,5,2,61.14,36,2014-0
2013,Sistemas,13170063,H,3,3,2,48.40,35,2014-1
2013,Sistemas,13170063,H,4,7,0,85.57,28,2015-0
2013,Sistemas,13170063,H,5,5,1,74.33,24,2015-1
2013,Sistemas,13170063,H,6,5,0,83.00,19,2016-0
2013,Sistemas,13170063,H,7,5,2,58.29,16,2016-1
2013,Sistemas,13170063,H,8,5,0,89.60,11,2017-0
2013,Sistemas,13170063,H,9,5,0,90.60,6,2017-1
2013,Sistemas,13170063,H,10,6,2,70.00,2,2018-0
2013,Sistemas,13170063,H,11,2,1,57.00,1,2018-1
2013,Sistemas,13170063,H,12,1,0,97.00,0,2019-0
2013,Sistemas,13170064,H,1,6,2,65.12,41,2013-1
2013,Sistemas,13170064,H,2,6,0,85.67,35,2014-0
2013,Sistemas,13170064,H,3,5,0,92.60,30,2014-1
2013,Sistemas,13170064,H,4,7,0,83.86,23,2015-0
2013,Sistemas,13170064,H,5,5,3,55.75,21,2015-1
2013,Sistemas,13170064,H,6,8,0,85.12,13,2016-0
2013,Sistemas,13170064,H,7,5,3,55.38,11,2016-1
2013,Sistemas,13170064,H,8,5,0,92.80,6,2017-0
2013,Sistemas,13170064,H,9,3,0,87.00,3,2017-1
2013,Sistemas,13170064,H,10,3,0,85.33,0,2018-0
2013,Sistemas,13170065,H,1,6,1,76.57,40,2013-1
2013,Sistemas,13170065,H,2,7,1,78.88,34,2014-0
2013,Sistemas,13170065,H,3,5,0,85.20,29,2014-1
2013,Sistemas,13170065,H,4,6,0,87.33,23,2015-0
2013,Sistemas,13170065,H,5,5,3,52.12,21,2015-1
2013,Sistemas,13170065,H,6,6,0,87.50,15,2016-0
2013,Sistemas,13170065,H,7,7,0,89.14,8,2016-1
2013,Sistemas,13170065,H,8,5,1,67.83,4,2017-0
2013,Sistemas,13170065,H,9,4,1,70.00,1,2017-1
2013,Sistemas,13170065,H,10,1,0,87.00,0,2018-0
2013,Sistemas,13170066,H,1,6,1,77.86,40,2013-1
2013,Sistemas,13170066,H,2,5,1,74.50,36,2014-0
2013,Sistemas,13170066,H,3,6,1,74.86,31,2014-1
2013,Sistemas,13170066,H,4,2,0,79.50,29,2015-0
2013,Sistemas,13170066,H,5,7,3,60.70,25,2015-1
2013,Sistemas,13170066,H,6,3,0,86.00,22,2016-0
2013,Sistemas,13170066,H,7,1,2,28.33,23,2016-1
2013,Sistemas,13170066,H,8,3,3,43.00,23,2017-0
2013,Sistemas,13170066,H,9,5,2,60.57,20,2017-1
2013,Sistemas,13170066,H,10,5,1,74.00,16,2018-0
2013,Sistemas,13170066,H,11,1,0,87.00,15,2018-1
2013,Sistemas,13170066,H,12,5,0,86.20,10,2019-0
2013,Sistemas,13170067,H,1,6,0,92.17,39,2013-1
2013,Sistemas,13170067,H,2,5,0,90.80,34,2014-0
2013,Sistemas,13170067,H,3,4,2,58.83,32,2014-1
2013,Sistemas,13170067,H,4,5,2,61.00,29,2015-0
2013,Sistemas,13170068,H,1,6,1,78.29,40,2013-1
2013,Sistemas,13170068,H,2,3,0,82.00,37,2014-0
2013,Sistemas,13170069,H,1,6,0,89.50,39,2013-1
2013,Sistemas,13170069,H,2,6,0,84.33,33,2014-0
2013,Sistemas,13170069,H,3,6,2,64.88,29,2014-1
2013,Sistemas,13170069,H,4,5,0,84.60,24,2015-0
2013,Sistemas,13170069,H,5,2,0,91.50,22,2015-1
2013,Sistemas,13170069,H,6,5,1,74.83,18,2016-0
2013,Sistemas,13170069,H,7,6,0,91.33,12,2016-1
2013,Sistemas,13170069,H,8,6,0,85.83,6,2017-0
2013,Sistemas,13170069,H,9,6,0,88.00,0,2017-1
2013,Sistemas,13170070,H,1,6,1,77.00,40,2013-1
2013,Sistemas,13170070,H,2,5,0,92.00,35,2014-0
2013,Sistemas,13170070,H,3,6,0,85.83,29,2014-1
2013,Sistemas,13170070,H,4,5,2,62.29,26,2015-0
2013,Sistemas,13170070,H,5,5,1,74.33,22,2015-1
2013,Sistemas,13170070,H,6,5,0,83.20,17,2016-0
2013,Sistemas,13170070,H,7,5,0,91.40,12,2016-1
2013,Sistemas,13170070,H,8,5,1,75.33,8,2017-0
2013,Sistemas,13170070,H,9,6,2,64.12,4,2017-1
2013,Sistemas,13170070,H,10,4,2,59.17,2,2018-0
2013,Sistemas,13170070,H,11,2,2,40.75,2,2018-1
2013,Sistemas,13170070,H,12,2,0,99.00,0,2019-0
2013,Sistemas,13170071,M,1,6,1,74.29,40,2013-1
2013,Sistemas,13170071,M,2,5,2,61.14,37,2014-0
2013,Sistemas,13170071,M,3,3,0,80.00,34,2014-1
2013,Sistemas,13170071,M,4,3,0,89.00,31,2015-0
2013,Sistemas,13170071,M,5,5,2,62.57,28,2015-1
2013,Sistemas,13170072,H,1,6,2,68.75,41,2013-1
2013,Sistemas,13170073,H,1,6,1,71.71,40,2013-1
2013,Sistemas,13170074,M,1,6,1,73.71,40,2013-1
2013,Sistemas,13170074,M,2,5,0,87.80,35,2014-0
2013,Sistemas,13170074,M,3,6,1,76.29,30,2014-1
2013,Sistemas,13170074,M,4,6,1,72.29,25,2015-0
2013,Sistemas,13170074,M,5,5,0,87.00,20,2015-1
2013,Sistemas,13170074,M,6,6,1,72.14,15,2016-0
2013,Sistemas,13170074,M,7,6,2,65.75,11,2016-1
2013,Sistemas,13170074,M,8,5,1,71.00,7,2017-0
2013,Sistemas,13170074,M,9,5,0,92.40,2,2017-1
2013,Sistemas,13170075,H,1,6,0,86.83,39,2013-1
2013,Sistemas,13170075,H,2,2,2,43.25,39,2014-0
2013,Sistemas,13170075,H,3,4,0,82.25,35,2014-1
2013,Sistemas,13170075,H,4,6,0,93.17,29,2015-0
2013,Sistemas,13170075,H,5,5,0,90.20,24,2015-1
2013,Sistemas,13170075,H,6,5,1,77.33,20,2016-0
2013,Sistemas,13170075,H,7,6,0,86.33,14,2016-1
2013,Sistemas,13170075,H,8,6,1,79.43,9,2017-0
2013,Sistemas,13170075,H,9,2,1,59.67,8,2017-1
2013,Sistemas,13170075,H,10,6,0,87.50,2,2018-0
2013,Sistemas,13170075,H,11,2,1,60.33,1,2018-1
2013,Sistemas,13170075,H,12,1,1,44.50,1,2019-0
2013,Sistemas,13170076,H,1,6,0,91.50,39,2013-1
2013,Sistemas,13170076,H,2,3,1,67.00,37,2014-0
2013,Sistemas,13170076,H,3,5,3,51.62,35,2014-1
2013,Sistemas,13170076,H,4,2,0,89.50,33,2015-0
2013,Sistemas,13170076,H,5,2,0,89.50,31,2015-1
2013,Sistemas,13170076,H,6,5,1,73.00,27,2016-0
2013,Sistemas,13170076,H,7,5,0,84.40,22,2016-1
2013,Sistemas,13170076,H,8,6,0,84.33,16,2017-0
2013,Sistemas,13170076,H,9,6,0,85.50,10,2017-1
2013,Sistemas,13170076,H,10,3,0,86.00,7,2018-0
2013,Sistemas,13170076,H,11,6,0,91.83,1,2018-1
2013,Sistemas,13170076,H,12,1,2,30.67,2,2019-0
2013,Sistemas,13170077,H,1,6,0,88.83,39,2013-1
2013,Sistemas,13170077,H,2,5,0,85.80,34,2014-0
2013,Sistemas,13170077,H,3,3,1,68.50,32,2014-1
2013,Sistemas,13170077,H,4,5,0,86.00,27,2015-0
2013,Sistemas,13170077,H,5,2,3,37.00,28,2015-1
2013,Sistemas,13170077,H,6,8,1,78.89,21,2016-0
2013,Sistemas,13170077,H,7,5,0,88.80,16,2016-1
2013,Sistemas,13170077,H,8,6,2,67.88,12,2017-0
2013,Sistemas,13170077,H,9,3,0,88.00,9,2017-1
2013,Sistemas,13170077,H,10,5,0,86.80,4,2018-0
2013,Sistemas,13170077,H,11,4,0,90.00,0,2018-1
2013,Sistemas,13170078,H,1,6,1,72.29,40,2013-1
2013,Sistemas,13170078,H,2,5,2,62.00,37,2014-0
2013,Sistemas,13170078,H,3,7,3,61.00,33,2014-1
2013,Sistemas,13170078,H,4,5,0,86.20,28,2015-0
2013,Sistemas,13170078,H,5,5,0,84.20,23,2015-1
2013,Sistemas,13170078,H,6,5,2,66.14,20,2016-0
2013,Sistemas,13170078,H,7,5,0,89.00,15,2016-1
2013,Sistemas,13170078,H,8,5,1,73.83,11,2017-0
2013,Sistemas,13170079,H,1,6,0,84.67,39,2013-1
2013,Sistemas,13170079,H,2,4,0,89.50,35,2014-0
2013,Sistemas,13170079,H,3,2,0,82.00,33,2014-1
2013,Sistemas,13170079,H,4,5,0,89.80,28,2015-0
2013,Sistemas,13170079,H,5,6,1,76.00,23,2015-1
2013,Sistemas,13170079,H,6,3,2,53.60,22,2016-0
2013,Sistemas,13170079,H,7,4,1,69.60,19,2016-1
2013,Sistemas,13170079,H,8,6,1,75.71,14,2017-0
2013,Sistemas,13170079,H,9,6,1,78.29,9,2017-1
2013,Sistemas,13170079,H,10,8,1,76.78,2,2018-0
2013,Sistemas,13170079,H,11,2,1,59.00,1,2018-1
2013,Sistemas,13170079,H,12,1,2,30.00,2,2019-0
2013,Sistemas,13170080,M,1,6,1,75.57,40,2013-1
2013,Sistemas,13170080,M,2,6,1,77.71,35,2014-0
2013,Sistemas,13170080,M,3,6,1,75.71,30,2014-1
2013,Sistemas,13170080,M,4,5,1,70.00,26,2015-0
2013,Sistemas,13170080,M,5,4,0,84.50,22,2015-1
2013,Sistemas,13170080,M,6,5,0,88.40,17,2016-0
2013,Sistemas,13170081,M,1,6,0,90.33,39,2013-1
2013,Sistemas,13170081,M,2,6,3,59.33,36,2014-0
2013,Sistemas,13170082,H,1,6,0,90.50,39,2013-1
2013,Sistemas,13170082,H,2,6,0,83.17,33,2014-0
2013,Sistemas,13170082,H,3,4,2,56.83,31,2014-1
2013,Sistemas,13170082,H,4,6,0,84.67,25,2015-0
2013,Sistemas,13170082,H,5,8,0,86.12,17,2015-1
2013,Sistemas,13170082,H,6,5,0,86.40,12,2016-0
2013,Sistemas,13170082,H,7,5,1,70.50,8,2016-1
2013,Sistemas,13170082,H,8,1,0,85.00,7,2017-0
2013,Sistemas,13170082,H,9,3,0,89.00,4,2017-1
2013,Sistemas,13170082,H,10,4,1,69.00,1,2018-0
2013,Sistemas,13170083,M,1,6,0,90.83,39,2013-1
2013,Sistemas,13170083,M,2,6,2,68.50,35,2014-0
2013,Sistemas,13170083,M,3,5,1,73.50,31,2014-1
2013,Sistemas,13170083,M,4,6,2,65.00,27,2015-0
2013,Sistemas,13170084,M,1,6,1,72.14,40,2013-1
2013,Sistemas,13170084,M,2,8,1,78.78,33,2014-0
2013,Sistemas,13170084,M,3,5,0,84.40,28,2014-1
2013,Sistemas,13170084,M,4,4,0,87.50,24,2015-0
2013,Sistemas,13170084,M,5,2,1,58.67,23,2015-1
2013,Sistemas,13170084,M,6,7,0,86.00,16,2016-0
2013,Sistemas,13170084,M,7,5,2,58.14,13,2016-1
2013,Sistemas,13170084,M,8,5,1,75.33,9,2017-0
2013,Sistemas,13170084,M,9,5,0,85.40,4,2017-1
2013,Sistemas,13170084,M,10,4,2,57.33,2,2018-0
2013,Sistemas,13170084,M,11,2,3,33.20,3,2018-1
2013,Sistemas,13170085,M,1,6,2,62.88,41,2013-1
2013,Sistemas,13170085,M,2,5,1,72.33,37,2014-0
2013,Sistemas,13170085,M,3,5,2,62.14,34,2014-1
2013,Sistemas,13170086,M,1,6,0,86.17,39,2013-1
2013,Sistemas,13170086,M,2,8,1,81.56,32,2014-0
2013,Sistemas,13170086,M,3,5,0,92.80,27,2014-1
2013,Sistemas,13170086,M,4,5,0,86.80,22,2015-0
2013,Sistemas,13170086,M,5,3,0,89.00,19,2015-1
2013,Sistemas,13170086,M,6,3,1,66.25,17,2016-0
2013,Sistemas,13170086,M,7,5,2,64.00,14,2016-1
2013,Sistemas,13170086,M,8,5,2,64.43,11,2017-0
2013,Sistemas,13170086,M,9,7,3,60.50,7,2017-1
2013,Sistemas,13170086,M,10,5,1,69.17,3,2018-0
2013,Sistemas,13170086,M,11,3,3,39.00,3,2018-1
2013,Sistemas,13170086,M,12,3,1,67.50,1,2019-0
2013,Sistemas,13170087,H,1,6,1,75.14,40,2013-1
2013,Sistemas,13170087,H,2,6,2,63.00,36,2014-0
2013,Sistemas,13170087,H,3,2,0,88.50,34,2014-1
2013,Sistemas,13170087,H,4,7,0,88.71,27,2015-0
2013,Sistemas,13170087,H,5,6,0,87.17,21,2015-1
2013,Sistemas,13170087,H,6,3,0,90.33,18,2016-0
2013,Sistemas,13170088,H,1,6,3,57.89,42,2013-1
2013,Sistemas,13170088,H,2,5,1,75.50,38,2014-0
2013,Sistemas,13170088,H,3,6,0,85.83,32,2014-1
2013,Sistemas,13170088,H,4,5,0,88.20,27,2015-0
2013,Sistemas,13170088,H,5,5,0,84.80,22,2015-1
2013,Sistemas,13170088,H,6,8,0,86.00,14,2016-0
2013,Sistemas,13170088,H,7,5,2,60.86,11,2016-1
2013,Sistemas,13170089,M,1,6,2,64.25,41,2013-1
2013,Sistemas,13170089,M,2,2,2,42.75,41,2014-0
2013,Sistemas,13170089,M,3,6,1,73.57,36,2014-1
2013,Sistemas,13170089,M,4,5,0,90.00,31,2015-0
2013,Sistemas,13170089,M,5,5,1,70.67,27,2015-1
2013,Sistemas,13170089,M,6,7,2,68.44,22,2016-0
2013,Sistemas,13170089,M,7,7,0,87.29,15,2016-1
2013,Sistemas,13170089,M,8,6,2,67.75,11,2017-0
2013,Sistemas,13170089,M,9,5,3,54.50,9,2017-1
2013,Sistemas,13170089,M,10,5,0,87.60,4,2018-0
2013,Sistemas,13170089,M,11,4,1,66.20,1,2018-1
2013,Sistemas,13170089,M,12,1,1,49.50,1,2019-0
2013,Sistemas,13170090,H,1,6,1,74.71,40,2013-1
2013,Sistemas,13170090,H,2,3,2,52.80,39,2014-0
2013,Sistemas,13170091,H,1,6,0,85.00,39,2013-1
2013,Sistemas,13170091,H,2,5,0,83.20,34,2014-0
2013,Sistemas,13170091,H,4,5,0,90.40,31,2015-0
2013,Sistemas,13170092,M,1,6,2,65.25,41,2013-1
2013,Sistemas,13170092,M,2,7,3,61.60,37,2014-0
2013,Sistemas,13170092,M,3,5,1,73.33,33,2014-1
2013,Sistemas,13170092,M,4,4,2,58.50,31,2015-0
2013,Sistemas,13170093,M,1,6,2,67.50,41,2013-1
2013,Sistemas,13170093,M,2,8,0,86.38,33,2014-0
2013,Sistemas,13170093,M,3,5,0,86.60,28,2014-1
2013,Sistemas,13170093,M,4,2,0,86.50,26,2015-0
2013,Sistemas,13170093,M,5,4,2,62.67,24,2015-1
2013,Sistemas,13170093,M,6,5,1,71.50,20,2016-0
2013,Sistemas,13170093,M,7,7,0,83.71,13,2016-1
2013,Sistemas,13170093,M,8,5,1,70.50,9,2017-0
2013,Sistemas,13170093,M,9,6,2,67.25,5,2017-1
2013,Sistemas,13170093,M,10,5,1,74.83,1,2018-0
2013,Sistemas,13170093,M,11,1,3,22.75,3,2018-1
2013,Sistemas,13170094,H,1,6,3,56.44,42,2013-1
2013,Sistemas,13170094,H,2,2,2,39.50,42,2014-0
2013,Sistemas,13170094,H,3,5,0,86.20,37,2014-1
2013,Sistemas,13170094,H,4,5,0,89.80,32,2015-0
2013,Sistemas,13170094,H,5,5,1,70.50,28,2015-1
2013,Sistemas,13170094,H,6,2,0,88.00,26,2016-0
2013,Sistemas,13170094,H,7,6,0,82.50,20,2016-1
2013,Sistemas,13170094,H,8,6,1,75.43,15,2017-0
2013,Sistemas,13170094,H,9,5,1,70.83,11,2017-1
2013,Sistemas,13170094,H,10,3,2,54.80,10,2018-0
2013,Sistemas,13170094,H,11,7,1,81.12,4,2018-1
2013,Sistemas,13170094,H,12,4,1,70.00,1,2019-0
2013,Sistemas,13170095,H,1,6,2,65.75,41,2013-1
2013,Sistemas,13170095,H,2,3,0,86.00,38,2014-0
2013,Sistemas,13170095,H,3,7,2,67.67,33,2014-1
2013,Sistemas,13170095,H,4,5,1,73.67,29,2015-0
2013,Sistemas,13170095,H,5,7,0,87.43,22,2015-1
2013,Sistemas,13170095,H,6,6,1,76.57,17,2016-0
2013,Sistemas,13170095,H,7,5,1,79.00,13,2016-1
2013,Sistemas,13170095,H,8,8,1,78.56,6,2017-0
2013,Sistemas,13170095,H,9,5,2,61.71,3,2017-1
2013,Sistemas,13170095,H,10,3,1,65.75,1,2018-0
2013,Sistemas,13170095,H,11,1,0,87.00,0,2018-1
2013,Sistemas,13170096,H,1,6,1,78.14,40,2013-1
2013,Sistemas,13170096,H,2,5,3,55.88,38,2014-0
2013,Sistemas,13170096,H,3,4,0,88.00,34,2014-1
2013,Sistemas,13170096,H,4,2,0,85.50,32,2015-0
2013,Sistemas,13170097,H,1,6,2,66.25,41,2013-1
2013,Sistemas,13170097,H,2,5,1,70.83,37,2014-0
2013,Sistemas,13170097,H,4,5,3,54.00,36,2015-0
2013,Sistemas,13170097,H,5,6,1,72.00,31,2015-1
2013,Sistemas,13170097,H,6,5,1,71.50,27,2016-0
2013,Sistemas,13170097,H,8,3,0,84.33,24,2017-0
2013,Sistemas,13170097,H,9,5,0,89.00,19,2017-1
2013,Sistemas,13170097,H,10,3,2,52.00,18,2018-0
2013,Sistemas,13170097,H,11,7,2,69.22,13,2018-1
2013,Sistemas,13170097,H,12,7,1,75.12,7,2019-0
2013,Sistemas,13170098,M,1,6,0,85.17,39,2013-1
2013,Sistemas,13170098,M,2,5,0,85.60,34,2014-0
2013,Sistemas,13170099,H,1,6,0,87.00,39,2013-1
2013,Sistemas,13170099,H,2,5,1,73.50,35,2014-0
2013,Sistemas,13170099,H,3,5,0,90.80,30,2014-1
2013,Sistemas,13170099,H,4,6,0,84.83,24,2015-0
2013,Sistemas,13170099,H,5,3,2,53.80,23,2015-1
2013,Sistemas,13170099,H,6,5,0,87.60,18,2016-0
2013,Sistemas,13170099,H,7,5,1,74.00,14,2016-1
2013,Sistemas,13170099,H,8,5,2,64.57,11,2017-0
2013,Sistemas,13170099,H,9,5,0,89.80,6,2017-1
2013,Sistemas,13170099,H,10,5,1,76.50,2,2018-0
2013,Sistemas,13170099,H,11,2,2,42.50,2,2018-1
2013,Sistemas,13170099,H,12,2,0,89.50,0,2019-0
2013,Sistemas,13170100,H,1,6,1,73.14,40,2013-1
2013,Sistemas,13170100,H,2,5,0,89.80,35,2014-0
2013,Sistemas,13170100,H,3,6,2,66.00,31,2014-1
2013,Sistemas,13170100,H,4,5,2,63.71,28,2015-0
2013,Sistemas,13170100,H,5,2,2,48.50,28,2015-1
2013,Sistemas,13170100,H,6,8,0,85.62,20,2016-0
2013,Sistemas,13170100,H,7,5,0,85.40,15,2016-1
2013,Sistemas,13170100,H,8,3,2,50.40,14,2017-0
2013,Sistemas,13170100,H,9,6,2,67.25,10,2017-1
2013,Sistemas,13170100,H,10,6,0,85.17,4,2018-0
2013,Sistemas,13170100,H,11,4,1,68.20,1,2018-1
2013,Sistemas,13170100,H,12,1,0,84.00,0,2019-0
2013,Sistemas,13170101,M,1,6,0,89.50,39,2013-1
2013,Sistemas,13170101,M,2,5,0,88.00,34,2014-0
2013,Sistemas,13170101,M,3,5,1,76.17,30,2014-1
2013,Sistemas,13170101,M,4,5,2,64.00,27,2015-0
2013,Sistemas,13170101,M,5,3,1,63.50,25,2015-1
2013,Sistemas,13170101,M,6,5,0,84.80,20,2016-0
2013,Sistemas,13170101,M,7,3,2,54.00,19,2016-1
2013,Sistemas,13170101,M,8,7,1,77.38,13,2017-0
2013,Sistemas,13170101,M,9,5,3,55.75,11,2017-1
2013,Sistemas,13170101,M,10,6,0,88.67,5,2018-0
2013,Sistemas,13170101,M,11,5,0,90.80,0,2018-1
2013,Sistemas,13170102,H,1,6,3,58.78,42,2013-1
2013,Sistemas,13170102,H,2,5,3,58.25,40,2014-0
2013,Sistemas,13170102,H,3,5,1,73.17,36,2014-1
2013,Sistemas,13170102,H,4,6,0,85.83,30,2015-0
2013,Sistemas,13170102,H,5,3,0,88.33,27,2015-1
2013,Sistemas,13170102,H,6,6,0,87.33,21,2016-0
2013,Sistemas,13170102,H,7,5,3,56.25,19,2016-1
2013,Sistemas,13170102,H,8,6,3,63.56,16,2017-0
2013,Sistemas,13170102,H,9,7,2,69.89,11,2017-1
2013,Sistemas,13170102,H,10,5,0,83.60,6,2018-0
2013,Sistemas,13170102,H,11,6,0,86.50,0,2018-1
2013,Sistemas,13170103,M,1,6,2,66.50,41,2013-1
2013,Sistemas,13170103,M,2,4,0,87.75,37,2014-0
2013,Sistemas,13170103,M,3,5,0,91.20,32,2014-1
2013,Sistemas,13170103,M,4,5,0,89.80,27,2015-0
2013,Sistemas,13170103,M,6,5,0,88.20,23,2016-0
2013,Sistemas,13170103,M,7,8,2,69.60,17,2016-1
2013,Sistemas,13170103,M,8,2,0,89.00,15,2017-0
2013,Sistemas,13170103,M,9,5,0,88.20,10,2017-1
2013,Sistemas,13170103,M,10,5,1,72.67,6,2018-0
2013,Sistemas,13170104,H,1,6,1,73.43,40,2013-1
2013,Sistemas,13170104,H,2,5,0,90.40,35,2014-0
2013,Sistemas,13170104,H,3,5,0,88.40,30,2014-1
2013,Sistemas,13170104,H,4,5,0,87.00,25,2015-0
2013,Sistemas,13170104,H,5,3,2,51.80,24,2015-1
2013,Sistemas,13170104,H,6,6,2,64.50,20,2016-0
2013,Sistemas,13170104,H,7,5,1,75.83,16,2016-1
2013,Sistemas,13170104,H,8,7,1,75.88,10,2017-0
2013,Sistemas,13170104,H,9,6,0,90.00,4,2017-1
2013,Sistemas,13170104,H,10,4,2,57.67,2,2018-0
2013,Sistemas,13170104,H,11,2,2,41.50,2,2018-1
2013,Sistemas,13170104,H,12,2,0,85.00,0,2019-0
2013,Sistemas,13170105,H,1,6,0,87.67,39,2013-1
2013,Sistemas,13170105,H,2,2,0,89.50,37,2014-0
2013,Sistemas,13170105,H,3,4,0,88.00,33,2014-1
2013,Sistemas,13170105,H,4,6,0,84.00,27,2015-0
2013,Sistemas,13170105,H,5,6,0,87.83,21,2015-1
2013,Sistemas,13170105,H,6,4,0,82.50,17,2016-0
2013,Sistemas,13170105,H,7,8,0,84.62,9,2016-1
2013,Sistemas,13170106,H,1,6,0,85.83,39,2013-1
2013,Sistemas,13170106,H,2,5,2,59.43,36,2014-0
2013,Sistemas,13170106,H,3,5,0,84.60,31,2014-1
2013,Sistemas,13170106,H,4,6,0,88.00,25,2015-0
2013,Sistemas,13170106,H,5,5,1,74.33,21,2015-1
2013,Sistemas,13170106,H,6,2,1,60.33,20,2016-0
2013,Sistemas,13170106,H,7,2,2,45.25,20,2016-1
2013,Sistemas,13170106,H,8,7,1,79.00,14,2017-0
2013,Sistemas,13170106,H,9,6,0,90.00,8,2017-1
2013,Sistemas,13170106,H,10,2,0,84.50,6,2018-0
2013,Sistemas,13170106,H,11,5,0,90.20,1,2018-1
2013,Sistemas,13170106,H,12,1,0,89.00,0,2019-0
2013,Sistemas,13170107,M,1,6,1,76.14,40,2013-1
2013,Sistemas,13170107,M,2,6,0,87.67,34,2014-0
2013,Sistemas,13170107,M,3,5,0,92.00,29,2014-1
2013,Sistemas,13170108,M,1,6,2,66.50,41,2013-1
2013,Sistemas,13170109,M,1,6,2,65.12,41,2013-1
2013,Sistemas,13170109,M,2,5,1,77.50,37,2014-0
2013,Sistemas,13170109,M,3,5,2,61.14,34,2014-1
2013,Sistemas,13170109,M,4,1,3,20.75,36,2015-0
2013,Sistemas,13170109,M,5,6,1,72.57,31,2015-1
2013,Sistemas,13170109,M,6,6,1,71.71,26,2016-0
2013,Sistemas,13170109,M,7,5,1,72.33,22,2016-1
2013,Sistemas,13170109,M,8,6,0,84.67,16,2017-0
2013,Sistemas,13170110,H,1,6,1,74.14,40,2013-1
2013,Sistemas,13170110,H,2,3,0,80.00,37,2014-0
2013,Sistemas,13170110,H,3,5,0,87.80,32,2014-1
2013,Sistemas,13170111,M,1,6,1,75.43,40,2013-1
2013,Sistemas,13170112,H,1,6,0,88.33,39,2013-1
2013,Sistemas,13170112,H,2,3,0,90.00,36,2014-0
2013,Sistemas,13170112,H,3,6,1,75.14,31,2014-1
2013,Sistemas,13170112,H,4,6,0,87.67,25,2015-0
2013,Sistemas,13170112,H,5,6,2,62.50,21,2015-1
2013,Sistemas,13170112,H,6,6,0,84.50,15,2016-0
2013,Sistemas,13170112,H,7,5,0,88.80,10,2016-1
2013,Sistemas,13170112,H,8,7,1,78.50,4,2017-0
2013,Sistemas,13170112,H,9,4,0,90.50,0,2017-1
2013,Sistemas,13170113,H,1,6,0,86.17,39,2013-1
2013,Sistemas,13170113,H,2,8,1,79.56,32,2014-0
2013,Sistemas,13170113,H,3,6,2,65.38,28,2014-1
2013,Sistemas,13170113,H,4,6,0,85.67,22,2015-0
2013,Sistemas,13170113,H,5,3,0,88.67,19,2015-1
2013,Sistemas,13170113,H,6,8,2,71.60,13,2016-0
2013,Sistemas,13170113,H,7,6,0,87.50,7,2016-1
2013,Sistemas,13170113,H,8,5,0,87.00,2,2017-0
2013,Sistemas,13170113,H,9,2,0,92.00,0,2017-1
2013,Sistemas,13170114,H,1,6,2,67.00,41,2013-1
2013,Sistemas,13170115,M,1,6,2,64.62,41,2013-1
2013,Sistemas,13170115,M,2,5,1,73.33,37,2014-0
2013,Sistemas,13170115,M,3,5,0,89.00,32,2014-1
2013,Sistemas,13170115,M,4,5,1,74.83,28,2015-0
2013,Sistemas,13170115,M,5,7,1,80.38,22,2015-1
2013,Sistemas,13170115,M,6,2,0,82.00,20,2016-0
2013,Sistemas,13170115,M,7,3,1,60.00,18,2016-1
2013,Sistemas,13170115,M,8,1,0,85.00,17,2017-0
2013,Sistemas,13170115,M,9,5,2,64.57,14,2017-1
2013,Sistemas,13170115,M,10,5,0,86.40,9,2018-0
2013,Sistemas,13170115,M,11,4,2,57.33,7,2018-1
2013,Sistemas,13170115,M,12,5,2,60.14,4,2019-0
2013,Sistemas,13170116,H,1,6,2,63.88,41,2013-1
2013,Sistemas,13170116,H,2,2,2,45.00,41,2014-0
2013,Sistemas,13170116,H,3,3,2,54.80,40,2014-1
2013,Sistemas,13170116,H,4,3,0,92.33,37,2015-0
2013,Sistemas,13170116,H,5,6,0,85.67,31,2015-1
2013,Sistemas,13170117,H,1,6,1,76.43,40,2013-1
2013,Sistemas,13170117,H,2,6,2,68.12,36,2014-0
2013,Sistemas,13170117,H,3,7,2,66.00,31,2014-1
2013,Sistemas,13170117,H,4,5,1,71.33,27,2015-0
2013,Sistemas,13170117,H,5,7,1,74.00,21,2015-1
2013,Sistemas,13170117,H,6,7,0,90.29,14,2016-0
2013,Sistemas,13170117,H,7,3,1,64.50,12,2016-1
2013,Sistemas,13170117,H,8,5,0,88.20,7,2017-0
2013,Sistemas,13170117,H,9,6,1,77.29,2,2017-1
2013,Sistemas,13170117,H,10,2,1,67.33,1,2018-0
2013,Sistemas,13170117,H,11,1,0,82.00,0,2018-1
2013,Sistemas,13170118,H,1,6,0,88.83,39,2013-1
2013,Sistemas,13170118,H,2,6,2,64.25,35,2014-0
2013,Sistemas,13170118,H,3,3,0,90.67,32,2014-1
2013,Sistemas,13170118,H,4,6,2,64.12,28,2015-0
2013,Sistemas,13170118,H,5,5,0,88.40,23,2015-1
2013,Sistemas,13170118,H,6,5,0,90.40,18,2016-0
2013,Sistemas,13170118,H,7,6,2,67.00,14,2016-1
2013,Sistemas,13170118,H,8,5,0,89.80,9,2017-0
2013,Sistemas,13170118,H,9,5,3,55.75,7,2017-1
2013,Sistemas,13170118,H,11,6,1,74.86,2,2018-1
2013,Sistemas,13170118,H,12,2,2,41.75,2,2019-0
